"","SlideName","ScanLabel","ROILabel","SegmentLabel","SegmentDisplayName","Origin.Instrument.ID","CD31.","INS.","PanCK.","Others","QCFlags","AOISurfaceArea","AOINucleiCount","ROICoordinateX","ROICoordinateY","RawReads","AlignedReads","DeduplicatedReads","TrimmedReads","StitchedReads","SequencingSaturation","SequencingSetID","UMIQ30","RTSQ30","GeoMxNgsPipelineVersion","LOT_Human_Procode_NGS_IPA_Protein_1_1","Block_ID","Segment_name","Project","ROI_type","Donor","Segment_type","Anatomical_region","Donor_type","LOT_Human_Procode_NGS_Core_Protein_1_0","ROIID","SegmentID","ScanWidth","ScanHeight","ScanOffsetX","ScanOffsetY"
"230","P6 Ins/Syto83/PanCK/CD31 6-17-24","P6 Ins/Syto83/PanCK/CD31 6-17-24",22,"Ins+","P6_InsSyto83PanCKCD31_61724_022_Ins","2204G0420","False","True","False","False",NA,12538.606835,131,31057,8666,10136262,9545845,457648,10064620,9942637,95.2057884870328,"LH00339:87:22N2M2LT3",0.9883,0.9899,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P6_19B","beta_cells","HuBMAP","islet_present","P6","endocrine_cells","Tail","ND",621006,"71108371-a072-4c83-8d99-6f5434ab92d8","ae4fb0dc-2a37-4cbf-b932-fe7d1827d7d0",35629.703125,81572.765625,6761,173
"231","P6 Ins/Syto83/PanCK/CD31 6-17-24","P6 Ins/Syto83/PanCK/CD31 6-17-24",22,"PanCK+","P6_InsSyto83PanCKCD31_61724_022_PanCK","2204G0420","False","False","True","False",NA,19366.716705,245,31057,8666,8069203,7568190,523835,8006147,7899901,93.0784639391981,"LH00339:87:22N2M2LT3",0.9882,0.9894,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P6_19B","duct_cells","HuBMAP","islet_present","P6","pancreatic_ducts","Tail","ND",621006,"71108371-a072-4c83-8d99-6f5434ab92d8","e30332a3-3f9e-4505-827f-9137045a3dc1",35629.703125,81572.765625,6761,173
"232","P6 Ins/Syto83/PanCK/CD31 6-17-24","P6 Ins/Syto83/PanCK/CD31 6-17-24",22,"Others","P6_InsSyto83PanCKCD31_61724_022_Others","2204G0420","False","False","False","True",NA,110416.439076,1240,31057,8666,7517764,6963886,544976,7452221,7350127,92.17425443208,"LH00339:87:22N2M2LT3",0.9891,0.9886,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P6_19B","acinar_and_other","HuBMAP","islet_present","P6","exocrine_and_other","Tail","ND",621006,"71108371-a072-4c83-8d99-6f5434ab92d8","6fed51b7-61bf-45bc-9291-186397430f1f",35629.703125,81572.765625,6761,173
"233","P6 Ins/Syto83/PanCK/CD31 6-17-24","P6 Ins/Syto83/PanCK/CD31 6-17-24",23,"CD31+","P6_InsSyto83PanCKCD31_61724_023_CD31","2204G0420","True","False","False","False",NA,3578.647969,67,13522,6183,674551,633866,43837,668658,660210,93.0841849854701,"LH00339:87:22N2M2LT3",0.9881,0.989,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P6_19B","endothelial_cells","HuBMAP","islet_present","P6","vasculature","Tail","ND",621006,"cce126e1-702f-437a-9cbc-a301cf2942dd","b83f8507-1f71-4711-aa63-94382506028e",35629.703125,81572.765625,6761,173
"234","P6 Ins/Syto83/PanCK/CD31 6-17-24","P6 Ins/Syto83/PanCK/CD31 6-17-24",23,"Ins+","P6_InsSyto83PanCKCD31_61724_023_Ins","2204G0420","False","True","False","False",NA,16615.400823,146,13522,6183,10698491,9948191,619660,10591673,10419311,93.7711288414145,"LH00339:87:22N2M2LT3",0.9884,0.9896,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P6_19B","beta_cells","HuBMAP","islet_present","P6","endocrine_cells","Tail","ND",621006,"cce126e1-702f-437a-9cbc-a301cf2942dd","ef7e65db-a5ed-4e83-9965-2c051b4710df",35629.703125,81572.765625,6761,173
"235","P6 Ins/Syto83/PanCK/CD31 6-17-24","P6 Ins/Syto83/PanCK/CD31 6-17-24",23,"PanCK+","P6_InsSyto83PanCKCD31_61724_023_PanCK","2204G0420","False","False","True","False",NA,16821.519259,218,13522,6183,8432503,7930739,472163,8352310,8245669,94.0464186250487,"LH00339:87:22N2M2LT3",0.9899,0.9887,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P6_19B","duct_cells","HuBMAP","islet_present","P6","pancreatic_ducts","Tail","ND",621006,"cce126e1-702f-437a-9cbc-a301cf2942dd","eb38e6d3-0449-4821-bea7-7a4134f77804",35629.703125,81572.765625,6761,173
"236","P6 Ins/Syto83/PanCK/CD31 6-17-24","P6 Ins/Syto83/PanCK/CD31 6-17-24",23,"Others","P6_InsSyto83PanCKCD31_61724_023_Others","2204G0420","False","False","False","True",NA,115595.12507,1174,13522,6183,8313655,7748443,760619,8247386,8142015,90.1835891417153,"LH00339:87:22N2M2LT3",0.9895,0.9892,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P6_19B","acinar_and_other","HuBMAP","islet_present","P6","exocrine_and_other","Tail","ND",621006,"cce126e1-702f-437a-9cbc-a301cf2942dd","2bdc793c-1150-4603-b0e9-924d78a965ff",35629.703125,81572.765625,6761,173
"237","P6 Ins/Syto83/PanCK/CD31 6-17-24","P6 Ins/Syto83/PanCK/CD31 6-17-24",24,"CD31+","P6_InsSyto83PanCKCD31_61724_024_CD31","2204G0420","True","False","False","False",NA,4587.802559,70,28659,8572,2803793,2640853,68984,2777783,2744623,97.3878137101914,"LH00339:87:22N2M2LT3",0.9867,0.9878,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P6_19B","endothelial_cells","HuBMAP","islet_absent","P6","vasculature","Tail","ND",621006,"c9fc5be5-8c22-440a-8b41-12de00342d69","a7719c54-8efa-47e7-b38f-8fb556be2c5b",35629.703125,81572.765625,6761,173
"238","P6 Ins/Syto83/PanCK/CD31 6-17-24","P6 Ins/Syto83/PanCK/CD31 6-17-24",24,"PanCK+","P6_InsSyto83PanCKCD31_61724_024_PanCK","2204G0420","False","False","True","False",NA,20280.593128,202,28659,8572,11586453,10892119,716762,11498402,11350376,93.4194439116943,"LH00339:87:22N2M2LT3",0.9889,0.9886,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P6_19B","duct_cells","HuBMAP","islet_absent","P6","pancreatic_ducts","Tail","ND",621006,"c9fc5be5-8c22-440a-8b41-12de00342d69","8c7c6f0e-c9dc-4180-9d8a-947d3c75952d",35629.703125,81572.765625,6761,173
"239","P6 Ins/Syto83/PanCK/CD31 6-17-24","P6 Ins/Syto83/PanCK/CD31 6-17-24",24,"Others","P6_InsSyto83PanCKCD31_61724_024_Others","2204G0420","False","False","False","True",NA,132146.848318,1272,28659,8572,11034378,10141623,732128,10929094,10767601,92.7809582351858,"LH00339:87:22N2M2LT3",0.9881,0.9874,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P6_19B","acinar_and_other","HuBMAP","islet_absent","P6","exocrine_and_other","Tail","ND",621006,"c9fc5be5-8c22-440a-8b41-12de00342d69","912c4cb9-d81e-48c7-ad75-6903d0aadb67",35629.703125,81572.765625,6761,173
"240","P6 Ins/Syto83/PanCK/CD31 6-17-24","P6 Ins/Syto83/PanCK/CD31 6-17-24",25,"CD31+","P6_InsSyto83PanCKCD31_61724_025_CD31","2204G0420","True","False","False","False",NA,3894.018703,75,18069,7927,720173,679860,42450,716254,708547,93.7560674256465,"LH00339:87:22N2M2LT3",0.9931,0.9932,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P6_19B","endothelial_cells","HuBMAP","islet_absent","P6","vasculature","Tail","ND",621006,"c15dd112-a79d-49ad-a4cc-eeedf0b2c34c","96b0f82f-bed8-462c-a9a8-41146600e4a9",35629.703125,81572.765625,6761,173
"241","P6 Ins/Syto83/PanCK/CD31 6-17-24","P6 Ins/Syto83/PanCK/CD31 6-17-24",25,"PanCK+","P6_InsSyto83PanCKCD31_61724_025_PanCK","2204G0420","False","False","True","False",NA,15896.844644,207,18069,7927,4237095,3974497,408900,4200302,4138758,89.7119056826562,"LH00339:87:22N2M2LT3",0.9876,0.9883,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P6_19B","duct_cells","HuBMAP","islet_absent","P6","pancreatic_ducts","Tail","ND",621006,"c15dd112-a79d-49ad-a4cc-eeedf0b2c34c","6c3e88e8-10b3-45d3-b4a9-40a3e9363bd7",35629.703125,81572.765625,6761,173
"242","P6 Ins/Syto83/PanCK/CD31 6-17-24","P6 Ins/Syto83/PanCK/CD31 6-17-24",25,"Others","P6_InsSyto83PanCKCD31_61724_025_Others","2204G0420","False","False","False","True",NA,111699.518397,1167,18069,7927,3802913,3546143,522640,3773432,3725852,85.2617336638709,"LH00339:87:22N2M2LT3",0.9898,0.9897,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P6_19B","acinar_and_other","HuBMAP","islet_absent","P6","exocrine_and_other","Tail","ND",621006,"c15dd112-a79d-49ad-a4cc-eeedf0b2c34c","39f0b508-ba1f-48e1-88ae-8c74a2d8bb70",35629.703125,81572.765625,6761,173
"243","P6 Ins/Syto83/PanCK/CD31 6-17-24","P6 Ins/Syto83/PanCK/CD31 6-17-24",26,"CD31+","P6_InsSyto83PanCKCD31_61724_026_CD31","2204G0420","True","False","False","False",NA,4719.604024,70,30598,18389,1099797,1032914,50835,1091174,1078282,95.0784866891145,"LH00339:87:22N2M2LT3",0.9901,0.9896,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P6_19B","endothelial_cells","HuBMAP","islet_absent","P6","vasculature","Tail","ND",621006,"7e9b2b96-4ecb-4cd9-a650-2c9ec454f6d6","904910e4-2ecd-4c02-87ba-cf424fd046d0",35629.703125,81572.765625,6761,173
"244","P6 Ins/Syto83/PanCK/CD31 6-17-24","P6 Ins/Syto83/PanCK/CD31 6-17-24",26,"PanCK+","P6_InsSyto83PanCKCD31_61724_026_PanCK","2204G0420","False","False","True","False",NA,16279.545283,191,30598,18389,9661799,9057987,454218,9567412,9422507,94.9854421296917,"LH00339:87:22N2M2LT3",0.9881,0.9869,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P6_19B","duct_cells","HuBMAP","islet_absent","P6","pancreatic_ducts","Tail","ND",621006,"7e9b2b96-4ecb-4cd9-a650-2c9ec454f6d6","b562f2b4-a805-448d-bd22-9781637b7e45",35629.703125,81572.765625,6761,173
"245","P6 Ins/Syto83/PanCK/CD31 6-17-24","P6 Ins/Syto83/PanCK/CD31 6-17-24",26,"Others","P6_InsSyto83PanCKCD31_61724_026_Others","2204G0420","False","False","False","True",NA,137342.684382,1314,30598,18389,12688020,11733311,765656,12613513,12440262,93.4745103065963,"LH00339:87:22N2M2LT3",0.9902,0.9907,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P6_19B","acinar_and_other","HuBMAP","islet_absent","P6","exocrine_and_other","Tail","ND",621006,"7e9b2b96-4ecb-4cd9-a650-2c9ec454f6d6","d6008f1d-b49a-4cf9-b314-a2fb89157984",35629.703125,81572.765625,6761,173
"246","P6 Ins/Syto83/PanCK/CD31 6-17-24","P6 Ins/Syto83/PanCK/CD31 6-17-24",27,"CD31+","P6_InsSyto83PanCKCD31_61724_027_CD31","2204G0420","True","False","False","False",NA,4184.775911,70,30759,14876,543903,506055,48843,538811,528392,90.3482823013309,"LH00339:87:22N2M2LT3",0.9881,0.989,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P6_19B","endothelial_cells","HuBMAP","islet_absent","P6","vasculature","Tail","ND",621006,"2456c3bb-0596-4351-be99-6c1fa4ec52a7","897b6925-eacf-4705-9153-ae868cbdb1ce",35629.703125,81572.765625,6761,173
"247","P6 Ins/Syto83/PanCK/CD31 6-17-24","P6 Ins/Syto83/PanCK/CD31 6-17-24",27,"PanCK+","P6_InsSyto83PanCKCD31_61724_027_PanCK","2204G0420","False","False","True","False",NA,29406.812396,350,30759,14876,13026581,12219670,864421,12899956,12731301,92.9259873629975,"LH00339:87:22N2M2LT3",0.9866,0.988,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P6_19B","duct_cells","HuBMAP","islet_absent","P6","pancreatic_ducts","Tail","ND",621006,"2456c3bb-0596-4351-be99-6c1fa4ec52a7","ba49e5ac-834d-4518-a7bb-604cd7af1cf0",35629.703125,81572.765625,6761,173
"248","P6 Ins/Syto83/PanCK/CD31 6-17-24","P6 Ins/Syto83/PanCK/CD31 6-17-24",27,"Others","P6_InsSyto83PanCKCD31_61724_027_Others","2204G0420","False","False","False","True",NA,171034.791156,1808,30759,14876,7188073,6592139,889481,7127588,7022734,86.5069441041823,"LH00339:87:22N2M2LT3",0.9882,0.9887,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P6_19B","acinar_and_other","HuBMAP","islet_absent","P6","exocrine_and_other","Tail","ND",621006,"2456c3bb-0596-4351-be99-6c1fa4ec52a7","f38d6a63-2d96-43ba-b135-9738906e5612",35629.703125,81572.765625,6761,173
"249","6521/6551 Ins/Syto83/PanCK/CD31 7-10-24","6521/6551 Ins/Syto83/PanCK/CD31 7-10-24",1,"CD31+","65216551_InsSyto83PanCKCD31_71024_001_CD31","2204G0420","True","False","False","False",NA,5494.533119,69,37350,58105,1103377,1029477,91356,1095397,1080927,91.1259795022133,"LH00339:87:22N2M2LT3",0.9899,0.9888,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"6521_PT_02B","endothelial_cells","nPOD","islet_present","6521","vasculature","Tail","mAAb",6210006,"e59b5f86-ce3a-479c-949a-ac488446c660","b1bfe37f-3414-402b-bad9-f5c853dbfae6",35573.7578125,81436.4765625,6789,242
"250","6521/6551 Ins/Syto83/PanCK/CD31 7-10-24","6521/6551 Ins/Syto83/PanCK/CD31 7-10-24",1,"Ins+","65216551_InsSyto83PanCKCD31_71024_001_Ins","2204G0420","False","True","False","False",NA,24735.482643,144,37350,58105,6949880,6452449,850657,6896793,6801633,86.816525012441,"LH00339:87:22N2M2LT3",0.9886,0.989,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"6521_PT_02B","beta_cells","nPOD","islet_present","6521","endocrine_cells","Tail","mAAb",6210006,"e59b5f86-ce3a-479c-949a-ac488446c660","fa7d7f92-0a9f-41a1-85a5-a5f7e7ab7607",35573.7578125,81436.4765625,6789,242
"251","6521/6551 Ins/Syto83/PanCK/CD31 7-10-24","6521/6551 Ins/Syto83/PanCK/CD31 7-10-24",1,"PanCK+","65216551_InsSyto83PanCKCD31_71024_001_PanCK","2204G0420","False","False","True","False",NA,40419.53938,340,37350,58105,7552390,7041936,827192,7497298,7393956,88.2533439667728,"LH00339:87:22N2M2LT3",0.9888,0.9894,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"6521_PT_02B","duct_cells","nPOD","islet_present","6521","pancreatic_ducts","Tail","mAAb",6210006,"e59b5f86-ce3a-479c-949a-ac488446c660","322140a2-2f81-4806-9438-d7ed15eff527",35573.7578125,81436.4765625,6789,242
"252","6521/6551 Ins/Syto83/PanCK/CD31 7-10-24","6521/6551 Ins/Syto83/PanCK/CD31 7-10-24",1,"Others","65216551_InsSyto83PanCKCD31_71024_001_Others","2204G0420","False","False","False","True",NA,105877.545976,1019,37350,58105,8416510,7739449,791069,8361454,8270636,89.7787426469249,"LH00339:87:22N2M2LT3",0.9935,0.992,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"6521_PT_02B","acinar_and_other","nPOD","islet_present","6521","exocrine_and_other","Tail","mAAb",6210006,"e59b5f86-ce3a-479c-949a-ac488446c660","0a9959cb-7a03-466c-a3eb-ced509592a02",35573.7578125,81436.4765625,6789,242
"253","6521/6551 Ins/Syto83/PanCK/CD31 7-10-24","6521/6551 Ins/Syto83/PanCK/CD31 7-10-24",2,"CD31+","65216551_InsSyto83PanCKCD31_71024_002_CD31","2204G0420","True","False","False","False",NA,6462.241707,70,9535,55631,1541040,1440632,163697,1527208,1507138,88.6371398108608,"LH00339:87:22N2M2LT3",0.9891,0.9882,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"6521_PT_02B","endothelial_cells","nPOD","islet_present","6521","vasculature","Tail","mAAb",6210006,"b03f6f0e-fac7-4dd0-9edc-65f11dbe0759","11324801-3e7c-4ab7-87bd-bca364e1a23a",35573.7578125,81436.4765625,6789,242
"254","6521/6551 Ins/Syto83/PanCK/CD31 7-10-24","6521/6551 Ins/Syto83/PanCK/CD31 7-10-24",2,"Ins+","65216551_InsSyto83PanCKCD31_71024_002_Ins","2204G0420","False","True","False","False",NA,29402.842472,159,9535,55631,21071782,19690388,1601783,20876759,20616022,91.8651526826185,"LH00339:87:22N2M2LT3",0.9881,0.9872,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"6521_PT_02B","beta_cells","nPOD","islet_present","6521","endocrine_cells","Tail","mAAb",6210006,"b03f6f0e-fac7-4dd0-9edc-65f11dbe0759","9d57a781-fa47-411b-b4f4-9f3ce186ae2d",35573.7578125,81436.4765625,6789,242
"255","6521/6551 Ins/Syto83/PanCK/CD31 7-10-24","6521/6551 Ins/Syto83/PanCK/CD31 7-10-24",2,"PanCK+","65216551_InsSyto83PanCKCD31_71024_002_PanCK","2204G0420","False","False","True","False",NA,34789.234872,331,9535,55631,4088666,3814090,515279,4055024,4003094,86.4901195304778,"LH00339:87:22N2M2LT3",0.9892,0.9888,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"6521_PT_02B","duct_cells","nPOD","islet_present","6521","pancreatic_ducts","Tail","mAAb",6210006,"b03f6f0e-fac7-4dd0-9edc-65f11dbe0759","65c4af16-1507-460c-a25a-620a4c79e6e3",35573.7578125,81436.4765625,6789,242
"256","6521/6551 Ins/Syto83/PanCK/CD31 7-10-24","6521/6551 Ins/Syto83/PanCK/CD31 7-10-24",2,"Others","65216551_InsSyto83PanCKCD31_71024_002_Others","2204G0420","False","False","False","True",NA,72986.569793,862,9535,55631,5487283,5064977,602517,5442515,5373311,88.1042500291709,"LH00339:87:22N2M2LT3",0.99,0.9891,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"6521_PT_02B","acinar_and_other","nPOD","islet_present","6521","exocrine_and_other","Tail","mAAb",6210006,"b03f6f0e-fac7-4dd0-9edc-65f11dbe0759","c91da374-a66e-43cf-905e-4234622f5421",35573.7578125,81436.4765625,6789,242
"257","6521/6551 Ins/Syto83/PanCK/CD31 7-10-24","6521/6551 Ins/Syto83/PanCK/CD31 7-10-24",3,"CD31+","65216551_InsSyto83PanCKCD31_71024_003_CD31","2204G0420","True","False","False","False",NA,5819.749264,74,30523,72080,1582973,1475671,142484,1567750,1546163,90.3444602489308,"LH00339:87:22N2M2LT3",0.9884,0.9884,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"6521_PT_02B","endothelial_cells","nPOD","islet_present","6521","vasculature","Tail","mAAb",6210006,"e21cc196-2831-49e8-a295-fa98c424c16e","9b0f6c96-9b23-4a5b-9c85-3c1c310f3026",35573.7578125,81436.4765625,6789,242
"258","6521/6551 Ins/Syto83/PanCK/CD31 7-10-24","6521/6551 Ins/Syto83/PanCK/CD31 7-10-24",3,"Ins+","65216551_InsSyto83PanCKCD31_71024_003_Ins","2204G0420","False","True","False","False",NA,51137.856826,286,30523,72080,19489384,18164785,2266730,19316833,19074642,87.5212946368482,"LH00339:87:22N2M2LT3",0.9891,0.9892,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"6521_PT_02B","beta_cells","nPOD","islet_present","6521","endocrine_cells","Tail","mAAb",6210006,"e21cc196-2831-49e8-a295-fa98c424c16e","0978c466-3eb0-4e76-9fed-83d1a9ac662a",35573.7578125,81436.4765625,6789,242
"259","6521/6551 Ins/Syto83/PanCK/CD31 7-10-24","6521/6551 Ins/Syto83/PanCK/CD31 7-10-24",3,"PanCK+","65216551_InsSyto83PanCKCD31_71024_003_PanCK","2204G0420","False","False","True","False",NA,26288.834367,265,30523,72080,4434361,4072347,382740,4391523,4337903,90.6014885273775,"LH00339:87:22N2M2LT3",0.9876,0.9878,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"6521_PT_02B","duct_cells","nPOD","islet_present","6521","pancreatic_ducts","Tail","mAAb",6210006,"e21cc196-2831-49e8-a295-fa98c424c16e","cb4f5edc-06d5-4707-9f0b-bcd72129ead6",35573.7578125,81436.4765625,6789,242
"260","6521/6551 Ins/Syto83/PanCK/CD31 7-10-24","6521/6551 Ins/Syto83/PanCK/CD31 7-10-24",3,"Others","65216551_InsSyto83PanCKCD31_71024_003_Others","2204G0420","False","False","False","True",NA,75061.72828,780,30523,72080,8864905,8101798,626184,8790987,8674707,92.2710489696238,"LH00339:87:22N2M2LT3",0.9887,0.9877,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"6521_PT_02B","acinar_and_other","nPOD","islet_present","6521","exocrine_and_other","Tail","mAAb",6210006,"e21cc196-2831-49e8-a295-fa98c424c16e","5c3bceb7-5661-497a-8bc9-f1c4ed44f3af",35573.7578125,81436.4765625,6789,242
"261","6521/6551 Ins/Syto83/PanCK/CD31 7-10-24","6521/6551 Ins/Syto83/PanCK/CD31 7-10-24",4,"CD31+","65216551_InsSyto83PanCKCD31_71024_004_CD31","2204G0420","True","False","False","False",NA,4876.495407,81,24125,46974,1381592,1290916,121086,1369951,1352896,90.6201487935698,"LH00339:87:22N2M2LT3",0.988,0.9885,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"6521_PT_02B","endothelial_cells","nPOD","islet_present","6521","vasculature","Tail","mAAb",6210006,"676dffb5-6ca4-4143-9f97-eb228b1e14c4","f1e87c19-432c-40dc-8d40-80002ddb796d",35573.7578125,81436.4765625,6789,242
"262","6521/6551 Ins/Syto83/PanCK/CD31 7-10-24","6521/6551 Ins/Syto83/PanCK/CD31 7-10-24",4,"Ins+","65216551_InsSyto83PanCKCD31_71024_004_Ins","2204G0420","False","True","False","False",NA,31844.345513,172,24125,46974,13079844,12221820,1539373,12989158,12840187,87.4047155006374,"LH00339:87:22N2M2LT3",0.9896,0.9903,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"6521_PT_02B","beta_cells","nPOD","islet_present","6521","endocrine_cells","Tail","mAAb",6210006,"676dffb5-6ca4-4143-9f97-eb228b1e14c4","4fac971f-9ab4-4d1e-bd84-49d3a771e14a",35573.7578125,81436.4765625,6789,242
"263","6521/6551 Ins/Syto83/PanCK/CD31 7-10-24","6521/6551 Ins/Syto83/PanCK/CD31 7-10-24",4,"PanCK+","65216551_InsSyto83PanCKCD31_71024_004_PanCK","2204G0420","False","False","True","False",NA,39111.846532,330,24125,46974,6852217,6372999,754738,6790640,6707948,88.1572553204543,"LH00339:87:22N2M2LT3",0.989,0.989,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"6521_PT_02B","duct_cells","nPOD","islet_present","6521","pancreatic_ducts","Tail","mAAb",6210006,"676dffb5-6ca4-4143-9f97-eb228b1e14c4","db922dcc-6649-4f51-8a76-9b51c4daf543",35573.7578125,81436.4765625,6789,242
"264","6521/6551 Ins/Syto83/PanCK/CD31 7-10-24","6521/6551 Ins/Syto83/PanCK/CD31 7-10-24",4,"Others","65216551_InsSyto83PanCKCD31_71024_004_Others","2204G0420","False","False","False","True",NA,84169.209509,863,24125,46974,17172657,15780083,772672,17041886,16837062,95.1034985050459,"LH00339:87:22N2M2LT3",0.9904,0.9897,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"6521_PT_02B","acinar_and_other","nPOD","islet_present","6521","exocrine_and_other","Tail","mAAb",6210006,"676dffb5-6ca4-4143-9f97-eb228b1e14c4","a08d6966-554b-4bdd-8910-216c8235e31a",35573.7578125,81436.4765625,6789,242
"265","6521/6551 Ins/Syto83/PanCK/CD31 7-10-24","6521/6551 Ins/Syto83/PanCK/CD31 7-10-24",5,"CD31+","65216551_InsSyto83PanCKCD31_71024_005_CD31","2204G0420","True","False","False","False",NA,5086.90136,75,28138,56541,1403797,1318864,105379,1396495,1381566,92.0098660665543,"LH00339:87:22N2M2LT3",0.9914,0.991,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"6521_PT_02B","endothelial_cells","nPOD","islet_present","6521","vasculature","Tail","mAAb",6210006,"ea8625f5-3ed3-46c9-9f9d-3abd773f5f24","cec7ef6f-106e-4c60-b27a-c980fbf21bf2",35573.7578125,81436.4765625,6789,242
"266","6521/6551 Ins/Syto83/PanCK/CD31 7-10-24","6521/6551 Ins/Syto83/PanCK/CD31 7-10-24",5,"Ins+","65216551_InsSyto83PanCKCD31_71024_005_Ins","2204G0420","False","True","False","False",NA,28742.247178,151,28138,56541,33197680,30996875,1483687,32919067,32442029,95.2134303861276,"LH00339:87:22N2M2LT3",0.987,0.9884,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"6521_PT_02B","beta_cells","nPOD","islet_present","6521","endocrine_cells","Tail","mAAb",6210006,"ea8625f5-3ed3-46c9-9f9d-3abd773f5f24","064e061a-07d1-43a6-8b78-fe83efe4e63b",35573.7578125,81436.4765625,6789,242
"267","6521/6551 Ins/Syto83/PanCK/CD31 7-10-24","6521/6551 Ins/Syto83/PanCK/CD31 7-10-24",5,"PanCK+","65216551_InsSyto83PanCKCD31_71024_005_PanCK","2204G0420","False","False","True","False",NA,36722.270092,355,28138,56541,20880307,19524074,762125,20720056,20484889,96.0964858051655,"LH00339:87:22N2M2LT3",0.99,0.9887,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"6521_PT_02B","duct_cells","nPOD","islet_present","6521","pancreatic_ducts","Tail","mAAb",6210006,"ea8625f5-3ed3-46c9-9f9d-3abd773f5f24","eb56d1c4-6a5c-4129-8f05-89ae10e2dd0c",35573.7578125,81436.4765625,6789,242
"268","6521/6551 Ins/Syto83/PanCK/CD31 7-10-24","6521/6551 Ins/Syto83/PanCK/CD31 7-10-24",5,"Others","65216551_InsSyto83PanCKCD31_71024_005_Others","2204G0420","False","False","False","True",NA,83814.774726,851,28138,56541,8634821,7895422,720432,8545444,8424862,90.8753199005702,"LH00339:87:22N2M2LT3",0.9874,0.9877,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"6521_PT_02B","acinar_and_other","nPOD","islet_present","6521","exocrine_and_other","Tail","mAAb",6210006,"ea8625f5-3ed3-46c9-9f9d-3abd773f5f24","b79e2277-b302-4865-8665-e91aa695e373",35573.7578125,81436.4765625,6789,242
"269","6521/6551 Ins/Syto83/PanCK/CD31 7-10-24","6521/6551 Ins/Syto83/PanCK/CD31 7-10-24",6,"CD31+","65216551_InsSyto83PanCKCD31_71024_006_CD31","2204G0420","True","False","False","False",NA,6643.429022,128,13777,58336,2847589,2663403,147770,2825310,2792431,94.4518347392415,"LH00339:87:22N2M2LT3",0.9893,0.9886,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"6521_PT_02B","endothelial_cells","nPOD","islet_absent","6521","vasculature","Tail","mAAb",6210006,"07ba8324-64b2-4cea-b2a9-d6e046499b86","4bfb4af1-55d9-455d-acff-dec50ff11f5c",35573.7578125,81436.4765625,6789,242
"270","6521/6551 Ins/Syto83/PanCK/CD31 7-10-24","6521/6551 Ins/Syto83/PanCK/CD31 7-10-24",6,"PanCK+","65216551_InsSyto83PanCKCD31_71024_006_PanCK","2204G0420","False","False","True","False",NA,42897.406921,631,13777,58336,7824920,7336958,769977,7774024,7686007,89.5055007811139,"LH00339:87:22N2M2LT3",0.9906,0.9905,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"6521_PT_02B","duct_cells","nPOD","islet_absent","6521","pancreatic_ducts","Tail","mAAb",6210006,"07ba8324-64b2-4cea-b2a9-d6e046499b86","6de8a80a-44b4-4998-adfe-709204202711",35573.7578125,81436.4765625,6789,242
